session_id,user_id,age_group,gender,device,traffic_source,landing_page,session_duration_sec,pages_visited,bounce,conversion
4243,1441,18-24,Other,Desktop,Organic Search,Homepage,251,6,1,1
4244,1920,18-24,Male,Tablet,Organic Search,Blog,19,6,1,1
4245,1814,35-44,Male,Mobile,Organic Search,Homepage,37,4,0,1
4246,1805,25-34,Male,Mobile,Direct,Pricing,290,8,1,1
4247,1142,18-24,Female,Mobile,Social Media,Homepage,36,4,1,1
4248,1190,18-24,Female,Mobile,Organic Search,Blog,176,5,0,1
4249,1532,45-54,Male,Mobile,Social Media,Homepage,632,6,0,1
4250,1226,45-54,Female,Mobile,Paid Ads,Homepage,133,6,0,1
4251,1312,35-44,Male,Desktop,Paid Ads,Blog,37,8,0,1
4252,1628,25-34,Other,Mobile,Organic Search,Homepage,69,5,1,1
4253,1948,25-34,Female,Mobile,Direct,Product Page,312,7,0,1
4254,1301,55+,Male,Mobile,Social Media,Cart,78,4,0,1
4255,1653,55+,Female,Mobile,Organic Search,Homepage,231,5,0,1
4256,1995,18-24,Female,Mobile,Organic Search,Pricing,270,6,0,1
4257,1459,45-54,Male,Mobile,Organic Search,Homepage,125,3,0,1
4258,1400,18-24,Male,Mobile,Social Media,Homepage,275,7,0,1
4259,1550,18-24,Other,Mobile,Direct,Homepage,68,3,0,1
4260,1392,35-44,Male,Mobile,Direct,Cart,130,6,0,1
4261,1866,25-34,Male,Mobile,Organic Search,Homepage,208,5,0,1
4262,1763,45-54,Female,Mobile,Organic Search,Pricing,33,5,1,1
4263,1844,18-24,Female,Mobile,Organic Search,Cart,57,2,1,1
4264,1206,25-34,Female,Mobile,Social Media,Product Page,190,2,0,1
4265,1209,45-54,Other,Desktop,Paid Ads,Product Page,191,4,0,1
4266,1114,45-54,Female,Desktop,Direct,Blog,122,5,0,1
4267,1736,18-24,Male,Mobile,Paid Ads,Product Page,285,4,0,1
4268,1645,25-34,Female,Mobile,Direct,Homepage,118,3,0,1
4269,1250,35-44,Female,Desktop,Social Media,Product Page,383,8,0,1
4270,1218,18-24,Male,Mobile,Social Media,Blog,239,11,0,1
4271,1406,55+,Male,Desktop,Social Media,Blog,68,3,0,1
4272,1442,45-54,Male,Tablet,Social Media,Homepage,90,7,0,1
4273,1602,18-24,Female,Desktop,Referral,Homepage,198,3,0,1
4274,1353,18-24,Female,Desktop,Social Media,Cart,404,3,0,1
4275,1887,18-24,Female,Desktop,Organic Search,Homepage,35,4,0,1
4276,1557,45-54,Other,Desktop,Direct,Blog,130,7,0,1
4277,1549,18-24,Male,Desktop,Referral,Homepage,22,4,0,1
4278,1141,25-34,Other,Desktop,Social Media,Pricing,58,7,0,1
4279,1611,25-34,Female,Desktop,Direct,Cart,208,8,0,1
4280,1500,25-34,Male,Mobile,Organic Search,Homepage,14,6,0,1
4281,1839,18-24,Other,Mobile,Social Media,Homepage,195,5,0,0
4282,1701,18-24,Male,Desktop,Organic Search,Product Page,415,2,1,1
4283,1546,45-54,Female,Mobile,Organic Search,Homepage,627,5,0,0
4284,1658,45-54,Female,Desktop,Direct,Product Page,43,3,0,1
4285,1541,35-44,Female,Tablet,Organic Search,Blog,248,5,0,1
4286,1845,18-24,Female,Desktop,Direct,Homepage,469,5,0,1
4287,1506,25-34,Male,Tablet,Referral,Product Page,17,4,0,1
4288,1595,35-44,Female,Desktop,Organic Search,Blog,96,7,0,1
4289,1880,25-34,Male,Mobile,Direct,Product Page,453,2,0,1
4290,1280,45-54,Female,Desktop,Social Media,Product Page,40,3,0,1
4291,1423,35-44,Female,Mobile,Organic Search,Blog,488,6,0,1
4292,1855,18-24,Other,Mobile,Direct,Blog,134,8,1,1
4293,1269,45-54,Male,Mobile,Direct,Product Page,18,7,1,1
4294,1153,55+,Female,Mobile,Social Media,Homepage,107,7,0,1
4295,1613,18-24,Other,Mobile,Paid Ads,Homepage,71,3,1,1
4296,1726,25-34,Female,Mobile,Social Media,Pricing,59,2,1,0
4297,1661,25-34,Male,Desktop,Paid Ads,Pricing,140,6,0,1
4298,1943,25-34,Male,Desktop,Social Media,Blog,118,6,0,1
4299,1082,18-24,Male,Mobile,Organic Search,Homepage,118,6,1,1
4300,1621,25-34,Female,Mobile,Social Media,Product Page,16,1,1,0
4301,1946,55+,Female,Desktop,Organic Search,Pricing,291,7,0,1
4302,1898,25-34,Other,Desktop,Social Media,Product Page,118,5,1,1
4303,1425,18-24,Male,Tablet,Direct,Homepage,309,8,0,1
4304,1274,35-44,Male,Mobile,Social Media,Product Page,313,5,0,0
4305,1712,25-34,Female,Desktop,Organic Search,Pricing,68,7,0,1
4306,1283,45-54,Female,Mobile,Social Media,Homepage,0,6,0,1
4307,1979,25-34,Other,Desktop,Organic Search,Product Page,435,8,0,0
4308,1172,18-24,Female,Mobile,Direct,Product Page,257,3,0,1
4309,1326,18-24,Male,Mobile,Direct,Product Page,20,2,0,1
4310,1717,35-44,Female,Mobile,Paid Ads,Blog,217,7,0,1
4311,1062,25-34,Female,Mobile,Organic Search,Product Page,3,6,0,1
4312,1072,35-44,Female,Mobile,Social Media,Homepage,5,6,0,1
4313,1762,18-24,Male,Desktop,Social Media,Homepage,134,5,0,1
4314,1635,25-34,Male,Desktop,Paid Ads,Product Page,18,12,0,1
4315,1374,25-34,Male,Mobile,Direct,Homepage,600,6,0,1
4316,1632,45-54,Female,Mobile,Organic Search,Product Page,403,8,0,1
4317,1507,45-54,Male,Mobile,Social Media,Blog,188,7,0,1
4318,1786,18-24,Male,Tablet,Direct,Homepage,11,7,0,1
4319,1942,25-34,Male,Mobile,Direct,Product Page,70,3,0,1
4320,1397,18-24,Female,Mobile,Referral,Product Page,83,3,1,1
4321,1119,25-34,Male,Mobile,Organic Search,Homepage,118,8,0,1
4322,1933,25-34,Female,Desktop,Paid Ads,Product Page,33,5,1,1
4323,1436,45-54,Male,Mobile,Organic Search,Cart,155,4,0,1
4324,1828,45-54,Male,Mobile,Paid Ads,Product Page,103,7,0,1
4325,1675,25-34,Female,Desktop,Referral,Product Page,529,8,0,1
4326,1935,25-34,Male,Desktop,Direct,Homepage,495,3,1,1
4327,1464,45-54,Male,Desktop,Direct,Homepage,150,2,0,1
4328,1285,45-54,Male,Mobile,Organic Search,Homepage,186,4,0,1
4329,1264,18-24,Female,Mobile,Organic Search,Blog,26,2,0,1
4330,1319,25-34,Female,Tablet,Organic Search,Product Page,45,5,1,1
4331,1672,25-34,Male,Desktop,Organic Search,Homepage,415,1,0,1
4332,1375,18-24,Male,Mobile,Social Media,Blog,216,4,0,1
4333,1819,18-24,Other,Mobile,Organic Search,Homepage,37,3,0,1
4334,1088,18-24,Female,Mobile,Referral,Homepage,152,3,0,1
4335,1653,35-44,Male,Mobile,Social Media,Product Page,491,4,0,1
4336,1202,25-34,Female,Desktop,Direct,Product Page,76,8,1,1
4337,1820,18-24,Female,Tablet,Direct,Product Page,37,4,0,1
4338,1738,18-24,Female,Mobile,Organic Search,Product Page,512,5,0,1
4339,1954,45-54,Female,Mobile,Organic Search,Product Page,111,9,1,1
4340,1333,45-54,Male,Desktop,Organic Search,Pricing,97,2,0,1
4341,1221,25-34,Male,Mobile,Direct,Pricing,56,6,1,1
4342,1040,25-34,Other,Tablet,Social Media,Pricing,399,3,0,1
4343,1707,55+,Female,Desktop,Organic Search,Pricing,336,9,0,1
4344,1067,18-24,Male,Tablet,Referral,Product Page,92,10,0,1
4345,1987,18-24,Other,Mobile,Organic Search,Product Page,5,6,1,1
4346,1775,25-34,Other,Mobile,Direct,Product Page,106,4,1,1
4347,1513,18-24,Other,Mobile,Social Media,Blog,35,2,0,0
4348,1872,25-34,Female,Mobile,Direct,Product Page,27,10,1,1
4349,1636,45-54,Other,Mobile,Paid Ads,Homepage,89,5,0,1
4350,1621,35-44,Male,Tablet,Direct,Pricing,18,3,0,1
4351,1597,25-34,Female,Desktop,Social Media,Blog,568,3,1,1
4352,1936,45-54,Female,Desktop,Organic Search,Pricing,8,7,0,1
4353,1631,18-24,Male,Mobile,Referral,Homepage,92,5,0,1
4354,1126,18-24,Male,Desktop,Social Media,Homepage,31,1,1,0
4355,1254,25-34,Other,Desktop,Organic Search,Homepage,210,3,0,1
4356,1694,35-44,Male,Mobile,Direct,Product Page,14,5,0,1
4357,1015,18-24,Female,Tablet,Organic Search,Homepage,142,4,1,1
4358,1476,25-34,Male,Mobile,Organic Search,Product Page,266,3,0,1
4359,1061,35-44,Male,Mobile,Paid Ads,Homepage,539,4,0,0
4360,1880,35-44,Female,Mobile,Social Media,Homepage,215,4,1,1
4361,1431,35-44,Male,Desktop,Organic Search,Blog,18,4,0,1
4362,1669,25-34,Female,Desktop,Direct,Pricing,16,3,0,1
4363,1267,18-24,Female,Mobile,Referral,Homepage,236,2,0,1
4364,1034,25-34,Male,Mobile,Organic Search,Product Page,43,7,1,1
4365,1778,18-24,Male,Mobile,Direct,Homepage,106,5,1,1
4366,1575,45-54,Male,Mobile,Direct,Homepage,676,4,0,1
4367,1493,25-34,Male,Mobile,Organic Search,Blog,308,6,0,1
4368,1561,25-34,Female,Mobile,Social Media,Blog,337,3,1,1
4369,1468,35-44,Male,Mobile,Organic Search,Pricing,354,8,1,0
4370,1766,25-34,Male,Desktop,Direct,Product Page,173,1,0,1
4371,1660,25-34,Female,Mobile,Referral,Pricing,245,8,0,1
4372,1324,45-54,Male,Desktop,Organic Search,Homepage,80,6,0,1
4373,1303,45-54,Male,Mobile,Referral,Homepage,1164,10,1,1
4374,1275,35-44,Male,Mobile,Direct,Homepage,59,5,1,0
4375,1868,18-24,Female,Mobile,Organic Search,Blog,160,3,0,1
4376,1962,25-34,Other,Mobile,Direct,Homepage,59,6,0,1
4377,1683,35-44,Female,Mobile,Organic Search,Homepage,21,6,0,0
4378,1928,18-24,Male,Desktop,Paid Ads,Product Page,150,5,1,1
4379,1200,18-24,Male,Tablet,Social Media,Homepage,78,4,0,1
4380,1444,45-54,Female,Mobile,Direct,Homepage,157,10,1,1
4381,1904,18-24,Female,Mobile,Direct,Homepage,147,8,0,0
4382,1323,35-44,Other,Tablet,Social Media,Homepage,140,4,1,1
4383,1034,25-34,Male,Mobile,Referral,Blog,23,8,0,1
4384,1976,25-34,Male,Desktop,Direct,Product Page,104,6,0,1
4385,1481,18-24,Female,Tablet,Paid Ads,Homepage,300,6,1,1
4386,1727,45-54,Female,Tablet,Social Media,Homepage,68,4,0,1
4387,1479,25-34,Female,Mobile,Organic Search,Pricing,105,6,0,1
4388,1064,25-34,Female,Mobile,Paid Ads,Product Page,122,5,0,1
4389,1007,35-44,Other,Mobile,Direct,Blog,357,5,0,1
4390,1300,35-44,Female,Desktop,Direct,Product Page,191,4,1,0
4391,1342,55+,Other,Tablet,Paid Ads,Homepage,19,5,0,1
4392,1430,25-34,Other,Desktop,Organic Search,Cart,360,6,1,1
4393,1423,25-34,Female,Desktop,Social Media,Product Page,321,5,0,1
4394,1331,55+,Male,Desktop,Organic Search,Homepage,252,6,0,1
4395,1437,35-44,Male,Desktop,Direct,Product Page,112,2,1,1
4396,1587,25-34,Female,Desktop,Referral,Product Page,255,5,1,1
4397,1173,18-24,Female,Desktop,Paid Ads,Homepage,117,6,0,1
4398,1558,45-54,Female,Mobile,Social Media,Cart,240,1,0,1
4399,1526,25-34,Male,Mobile,Direct,Pricing,381,7,0,1
4400,1872,35-44,Male,Desktop,Paid Ads,Homepage,398,7,0,1
4401,1658,25-34,Female,Mobile,Direct,Product Page,109,3,1,1
4402,1025,18-24,Male,Mobile,Organic Search,Blog,353,2,0,1
4403,1819,35-44,Male,Desktop,Direct,Homepage,19,10,0,1
4404,1604,18-24,Male,Desktop,Paid Ads,Product Page,19,5,0,1
4405,1405,25-34,Female,Tablet,Paid Ads,Blog,143,7,0,1
4406,1231,25-34,Male,Mobile,Direct,Blog,189,5,0,1
4407,1532,25-34,Female,Desktop,Referral,Blog,29,3,0,1
4408,1818,35-44,Male,Mobile,Organic Search,Blog,115,5,0,1
4409,1549,45-54,Other,Tablet,Organic Search,Cart,17,3,1,1
4410,1787,35-44,Female,Mobile,Paid Ads,Product Page,165,5,0,1
4411,1504,18-24,Male,Desktop,Organic Search,Pricing,347,5,0,0
4412,1668,18-24,Male,Desktop,Organic Search,Homepage,240,5,1,1
4413,1178,25-34,Male,Mobile,Social Media,Homepage,85,8,0,1
4414,1131,45-54,Female,Tablet,Social Media,Homepage,914,6,1,1
4415,1822,45-54,Male,Desktop,Direct,Blog,195,6,0,1
4416,1454,45-54,Male,Mobile,Organic Search,Homepage,303,6,0,1
4417,1347,25-34,Female,Mobile,Paid Ads,Pricing,199,4,0,1
4418,1539,25-34,Male,Mobile,Paid Ads,Product Page,818,4,1,1
4419,1771,25-34,Male,Mobile,Social Media,Homepage,310,6,0,1
4420,1405,18-24,Female,Desktop,Social Media,Blog,131,4,0,1
4421,1075,18-24,Other,Tablet,Direct,Pricing,82,6,1,1
4422,1940,45-54,Male,Mobile,Direct,Blog,206,6,1,1
4423,1578,18-24,Male,Mobile,Social Media,Homepage,160,4,1,1
4424,1853,18-24,Other,Mobile,Social Media,Pricing,178,4,0,1
4425,1491,18-24,Male,Mobile,Organic Search,Blog,75,5,0,1
4426,1193,45-54,Other,Mobile,Organic Search,Product Page,100,7,0,1
4427,1983,25-34,Male,Mobile,Social Media,Product Page,146,6,0,1
4428,1161,35-44,Female,Mobile,Direct,Product Page,329,7,0,1
4429,1346,45-54,Male,Desktop,Direct,Pricing,259,6,1,0
4430,1950,25-34,Other,Desktop,Direct,Homepage,22,4,0,1
4431,1360,35-44,Male,Mobile,Social Media,Homepage,50,5,1,1
4432,1768,18-24,Female,Desktop,Direct,Pricing,4,4,0,1
4433,1583,18-24,Male,Desktop,Organic Search,Homepage,1,4,0,1
4434,1086,45-54,Male,Desktop,Social Media,Cart,45,5,0,0
4435,1933,35-44,Female,Mobile,Direct,Product Page,289,3,0,1
4436,1261,25-34,Female,Desktop,Direct,Product Page,423,7,0,1
4437,1213,25-34,Other,Desktop,Social Media,Homepage,89,5,0,1
4438,1664,25-34,Male,Mobile,Direct,Cart,149,4,1,1
4439,1721,18-24,Female,Mobile,Paid Ads,Blog,220,5,1,1
4440,1912,18-24,Male,Tablet,Social Media,Cart,550,3,0,1
4441,1572,18-24,Other,Desktop,Direct,Blog,439,3,0,1
4442,1779,25-34,Other,Tablet,Paid Ads,Homepage,10,4,0,1
4443,1261,45-54,Male,Desktop,Direct,Product Page,51,6,0,1
4444,1729,25-34,Female,Desktop,Social Media,Product Page,9,6,0,1
4445,1282,18-24,Female,Mobile,Organic Search,Product Page,172,4,1,1
4446,1647,25-34,Male,Mobile,Social Media,Cart,223,6,1,1
4447,1466,45-54,Female,Tablet,Social Media,Product Page,66,4,0,1
4448,1379,18-24,Male,Mobile,Direct,Blog,346,6,0,1
4449,1361,18-24,Female,Mobile,Social Media,Cart,108,6,0,1
4450,1448,25-34,Male,Desktop,Paid Ads,Homepage,1156,6,0,1
4451,1440,35-44,Male,Desktop,Organic Search,Pricing,0,3,1,1
4452,1092,25-34,Male,Mobile,Direct,Product Page,20,9,0,1
4453,1620,45-54,Female,Mobile,Social Media,Blog,64,1,0,1
4454,1752,55+,Female,Mobile,Social Media,Homepage,4,4,1,1
4455,1866,35-44,Other,Mobile,Referral,Product Page,274,7,1,1
4456,1423,35-44,Male,Desktop,Organic Search,Homepage,9,4,0,1
4457,1141,25-34,Male,Mobile,Organic Search,Cart,248,5,0,1
4458,1290,18-24,Female,Desktop,Social Media,Pricing,9,5,1,1
4459,1431,55+,Female,Desktop,Social Media,Homepage,52,2,0,1
4460,1748,25-34,Male,Desktop,Direct,Cart,331,5,0,1
4461,1851,18-24,Male,Mobile,Paid Ads,Product Page,543,8,1,1
4462,1823,35-44,Female,Mobile,Organic Search,Pricing,96,6,0,1
4463,1688,25-34,Male,Mobile,Social Media,Homepage,630,4,0,1
4464,1652,25-34,Female,Mobile,Direct,Product Page,177,3,0,0
4465,1700,25-34,Female,Desktop,Paid Ads,Blog,96,6,1,0
4466,1997,25-34,Female,Mobile,Paid Ads,Homepage,292,4,1,1
4467,1048,45-54,Female,Desktop,Direct,Product Page,63,1,1,1
4468,1301,25-34,Male,Mobile,Social Media,Product Page,55,5,0,1
4469,1880,25-34,Female,Mobile,Organic Search,Homepage,192,4,0,1
4470,1189,25-34,Female,Tablet,Social Media,Product Page,89,2,0,1
4471,1135,35-44,Male,Mobile,Social Media,Cart,26,9,1,1
4472,1554,35-44,Female,Mobile,Direct,Homepage,12,6,0,1
4473,1403,25-34,Male,Mobile,Direct,Homepage,279,7,0,1
4474,1891,35-44,Female,Mobile,Direct,Product Page,202,3,0,1
4475,1864,18-24,Female,Desktop,Social Media,Blog,95,7,0,0
4476,1601,45-54,Female,Mobile,Direct,Blog,407,6,0,1
4477,1806,25-34,Male,Mobile,Organic Search,Blog,95,5,0,1
4478,1340,35-44,Male,Mobile,Organic Search,Homepage,223,4,0,1
4479,1756,18-24,Other,Tablet,Organic Search,Product Page,431,7,1,1
4480,1944,18-24,Female,Mobile,Referral,Blog,330,7,0,1
4481,1703,25-34,Male,Mobile,Organic Search,Cart,128,6,0,1
4482,1317,45-54,Male,Mobile,Referral,Product Page,205,5,0,1
4483,1617,25-34,Male,Mobile,Organic Search,Homepage,96,8,1,1
4484,1362,45-54,Female,Mobile,Social Media,Product Page,187,4,0,0
4485,1821,25-34,Female,Mobile,Paid Ads,Homepage,53,3,1,1
4486,1381,25-34,Female,Mobile,Social Media,Blog,102,8,0,1
4487,1232,18-24,Female,Mobile,Organic Search,Homepage,42,4,1,1
4488,1776,45-54,Female,Mobile,Organic Search,Homepage,7,6,1,1
4489,1343,18-24,Male,Tablet,Paid Ads,Product Page,159,3,0,1
4490,1548,45-54,Male,Desktop,Social Media,Product Page,359,4,0,1
4491,1816,45-54,Female,Mobile,Social Media,Product Page,4,7,1,1
4492,1552,45-54,Other,Mobile,Social Media,Product Page,39,6,0,1
4493,1528,25-34,Female,Desktop,Social Media,Blog,110,1,1,1
4494,1855,35-44,Female,Desktop,Organic Search,Product Page,197,8,1,1
4495,1788,35-44,Female,Mobile,Direct,Product Page,33,10,0,1
4496,1818,18-24,Other,Desktop,Direct,Product Page,10,2,1,1
4497,1570,35-44,Male,Mobile,Organic Search,Product Page,131,5,0,1
4498,1934,18-24,Male,Mobile,Direct,Product Page,307,8,0,1
4499,1182,25-34,Other,Tablet,Referral,Product Page,6,3,1,1
4500,1040,18-24,Female,Desktop,Paid Ads,Blog,77,4,0,0
4501,1550,18-24,Male,Desktop,Organic Search,Product Page,196,6,0,1
4502,1396,25-34,Female,Mobile,Organic Search,Pricing,25,5,0,1
4503,1703,25-34,Male,Mobile,Referral,Product Page,48,4,0,1
4504,1778,35-44,Male,Desktop,Organic Search,Product Page,138,4,0,0
4505,1493,18-24,Other,Mobile,Organic Search,Blog,551,3,0,1
4506,1658,25-34,Male,Mobile,Referral,Homepage,60,9,0,1
4507,1906,18-24,Female,Mobile,Organic Search,Product Page,120,6,0,1
4508,1332,25-34,Male,Mobile,Social Media,Product Page,91,6,1,1
4509,1126,35-44,Female,Mobile,Social Media,Homepage,409,8,0,1
4510,1557,25-34,Male,Desktop,Referral,Product Page,13,8,0,1
4511,1556,35-44,Female,Tablet,Organic Search,Product Page,150,8,0,1
4512,1000,25-34,Female,Mobile,Referral,Cart,336,5,1,1
4513,1167,35-44,Female,Desktop,Direct,Pricing,797,5,0,1
4514,1619,25-34,Male,Mobile,Social Media,Homepage,215,4,1,1
4515,1018,25-34,Male,Tablet,Organic Search,Product Page,86,4,0,1
4516,1331,35-44,Male,Mobile,Organic Search,Homepage,95,2,0,0
4517,1583,18-24,Male,Desktop,Direct,Homepage,78,5,0,0
4518,1455,35-44,Female,Desktop,Social Media,Blog,166,3,0,1
4519,1956,35-44,Female,Mobile,Paid Ads,Homepage,242,7,0,1
4520,1108,25-34,Female,Mobile,Social Media,Homepage,308,7,0,1
4521,1267,18-24,Female,Tablet,Social Media,Cart,96,6,0,1
4522,1444,18-24,Male,Mobile,Social Media,Pricing,227,6,1,1
4523,1239,45-54,Male,Desktop,Direct,Blog,446,4,0,1
4524,1928,35-44,Male,Tablet,Social Media,Pricing,456,9,0,1
4525,1300,18-24,Female,Mobile,Organic Search,Blog,219,6,0,1
4526,1601,25-34,Female,Desktop,Referral,Homepage,182,6,1,1
4527,1102,25-34,Male,Tablet,Social Media,Product Page,136,5,0,1
4528,1987,45-54,Male,Desktop,Social Media,Product Page,36,1,0,0
4529,1249,18-24,Female,Mobile,Direct,Product Page,23,4,1,1
4530,1452,18-24,Female,Mobile,Direct,Pricing,119,3,0,1
4531,1519,45-54,Female,Mobile,Organic Search,Product Page,31,6,0,1
4532,1152,18-24,Male,Desktop,Organic Search,Homepage,154,3,1,1
4533,1858,18-24,Male,Desktop,Referral,Homepage,186,8,0,1
4534,1173,55+,Other,Desktop,Organic Search,Homepage,134,3,1,1
4535,1342,35-44,Female,Mobile,Direct,Pricing,6,3,0,1
4536,1669,25-34,Male,Mobile,Organic Search,Product Page,10,6,0,1
4537,1430,18-24,Female,Desktop,Social Media,Product Page,21,6,0,1
4538,1726,18-24,Female,Desktop,Organic Search,Product Page,30,6,0,1
4539,1688,18-24,Male,Tablet,Social Media,Blog,826,6,1,1
4540,1686,45-54,Male,Desktop,Direct,Blog,76,1,0,1
4541,1851,25-34,Male,Desktop,Organic Search,Product Page,62,8,0,1
4542,1849,35-44,Male,Desktop,Social Media,Cart,9,9,0,1
4543,1657,45-54,Female,Desktop,Paid Ads,Cart,181,5,1,1
4544,1961,25-34,Male,Mobile,Social Media,Cart,190,5,1,1
4545,1323,18-24,Female,Tablet,Referral,Blog,34,5,0,0
4546,1989,25-34,Other,Desktop,Paid Ads,Cart,452,5,0,1
4547,1672,45-54,Male,Mobile,Paid Ads,Product Page,290,2,0,1
4548,1638,45-54,Female,Mobile,Referral,Pricing,47,5,1,1
4549,1419,18-24,Female,Mobile,Organic Search,Cart,119,9,0,1
4550,1593,35-44,Female,Mobile,Paid Ads,Cart,110,4,0,1
4551,1484,25-34,Female,Mobile,Referral,Pricing,77,3,0,1
4552,1658,45-54,Male,Mobile,Referral,Product Page,306,6,1,1
4553,1750,18-24,Female,Mobile,Organic Search,Homepage,20,4,0,1
4554,1411,25-34,Female,Mobile,Paid Ads,Product Page,96,5,0,1
4555,1935,45-54,Other,Desktop,Direct,Blog,100,8,0,1
4556,1083,25-34,Male,Mobile,Direct,Homepage,113,4,0,1
4557,1112,25-34,Other,Mobile,Organic Search,Product Page,355,3,1,1
4558,1736,18-24,Male,Mobile,Organic Search,Product Page,44,3,1,1
4559,1331,25-34,Other,Mobile,Paid Ads,Product Page,19,5,1,1
4560,1377,25-34,Female,Mobile,Social Media,Cart,173,7,0,1
4561,1754,45-54,Female,Desktop,Social Media,Blog,34,3,0,1
4562,1654,25-34,Female,Desktop,Referral,Blog,14,4,0,1
4563,1040,25-34,Male,Mobile,Organic Search,Product Page,100,7,0,1
4564,1934,35-44,Male,Desktop,Social Media,Pricing,44,5,1,1
4565,1769,18-24,Male,Mobile,Social Media,Homepage,80,9,0,1
4566,1958,25-34,Male,Tablet,Organic Search,Homepage,54,6,0,1
4567,1796,35-44,Male,Tablet,Organic Search,Cart,17,6,0,1
4568,1104,45-54,Female,Mobile,Organic Search,Blog,147,6,0,1
4569,1201,35-44,Female,Desktop,Organic Search,Blog,4,2,1,1
4570,1449,35-44,Male,Desktop,Direct,Product Page,610,8,0,0
4571,1818,18-24,Female,Desktop,Paid Ads,Product Page,75,2,0,1
4572,1842,45-54,Female,Desktop,Social Media,Product Page,213,3,1,1
4573,1972,18-24,Other,Tablet,Organic Search,Homepage,299,7,1,1
4574,1265,35-44,Female,Mobile,Organic Search,Product Page,58,8,1,1
4575,1909,25-34,Male,Desktop,Referral,Product Page,248,5,0,1
4576,1209,45-54,Female,Desktop,Paid Ads,Product Page,321,9,0,1
4577,1562,35-44,Female,Desktop,Organic Search,Product Page,49,3,0,1
4578,1117,35-44,Male,Desktop,Organic Search,Cart,880,5,0,1
4579,1712,18-24,Male,Mobile,Direct,Blog,3,9,0,1
4580,1376,25-34,Male,Mobile,Direct,Pricing,44,4,1,1
4581,1550,35-44,Male,Mobile,Social Media,Product Page,272,3,0,0
4582,1539,35-44,Male,Mobile,Direct,Product Page,38,5,1,1
4583,1770,18-24,Female,Mobile,Direct,Homepage,215,4,1,1
4584,1083,55+,Male,Tablet,Paid Ads,Homepage,348,6,1,1
4585,1453,45-54,Female,Desktop,Organic Search,Product Page,575,3,1,1
4586,1666,25-34,Female,Desktop,Paid Ads,Product Page,115,5,0,1
4587,1628,45-54,Male,Mobile,Social Media,Blog,637,5,1,1
4588,1513,25-34,Male,Desktop,Direct,Product Page,95,4,0,1
4589,1604,25-34,Male,Desktop,Social Media,Pricing,44,6,1,1
4590,1677,25-34,Male,Desktop,Social Media,Cart,129,2,1,1
4591,1386,25-34,Male,Mobile,Direct,Homepage,188,6,0,1
4592,1911,35-44,Male,Mobile,Social Media,Product Page,110,2,1,1
4593,1349,25-34,Female,Desktop,Organic Search,Blog,150,8,0,1
4594,1295,35-44,Female,Mobile,Social Media,Product Page,96,5,0,1
4595,1257,35-44,Male,Tablet,Social Media,Homepage,133,2,0,1
4596,1080,35-44,Male,Desktop,Organic Search,Pricing,548,4,1,1
4597,1936,18-24,Female,Tablet,Paid Ads,Cart,124,2,1,0
4598,1267,45-54,Female,Desktop,Organic Search,Blog,52,4,0,1
4599,1418,25-34,Female,Tablet,Social Media,Product Page,255,3,0,1
4600,1234,25-34,Female,Desktop,Organic Search,Product Page,74,4,0,1
4601,1832,18-24,Male,Mobile,Social Media,Product Page,304,7,0,1
4602,1310,25-34,Male,Mobile,Organic Search,Product Page,10,8,0,1
4603,1812,45-54,Female,Mobile,Social Media,Product Page,72,4,0,0
4604,1974,25-34,Male,Mobile,Organic Search,Homepage,17,7,0,1
4605,1985,35-44,Other,Mobile,Organic Search,Cart,16,13,1,1
4606,1356,18-24,Female,Mobile,Direct,Blog,193,3,0,0
4607,1212,25-34,Female,Desktop,Direct,Blog,87,2,0,1
4608,1573,55+,Male,Mobile,Organic Search,Cart,369,5,0,1
4609,1048,35-44,Female,Mobile,Organic Search,Homepage,130,3,0,1
4610,1126,18-24,Female,Desktop,Referral,Homepage,63,9,0,1
4611,1222,25-34,Male,Desktop,Organic Search,Pricing,229,5,0,0
4612,1920,18-24,Male,Tablet,Paid Ads,Cart,176,4,0,1
